0.6428 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
58.5993 	EXP 	pic_cue: autoDraw = False
58.5993 	EXP 	pic_left: autoDraw = False
58.5993 	EXP 	pic_right: autoDraw = False
58.5993 	EXP 	textFeedback: text = '+1'
58.5993 	EXP 	textFeedback: autoDraw = True
58.6869 	DATA 	Mouse:  Left button up, pos=(745,251)
60.5850 	EXP 	New trial (rep=0, index=4): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 5}
60.5994 	EXP 	textFeedback: autoDraw = False
60.5994 	EXP 	textFeedback: autoDraw = False
60.5994 	EXP 	text: autoDraw = True
61.1162 	EXP 	text: autoDraw = False
61.1162 	EXP 	text: autoDraw = False
61.1162 	EXP 	pic_cue: image = 'images/m1.jpg'
61.1162 	EXP 	pic_left: image = 'images/round.jpg'
61.1162 	EXP 	pic_right: image = 'images/squared.jpg'
61.1162 	EXP 	pic_cue: autoDraw = True
61.1162 	EXP 	pic_left: autoDraw = True
61.1162 	EXP 	pic_right: autoDraw = True
62.9669 	DATA 	Mouse: Left button down, pos=(1104,267)
62.9822 	EXP 	pic_cue: autoDraw = False
62.9822 	EXP 	pic_left: autoDraw = False
62.9822 	EXP 	pic_right: autoDraw = False
62.9822 	EXP 	textFeedback: text = '+1'
62.9822 	EXP 	textFeedback: autoDraw = True
63.1037 	DATA 	Mouse:  Left button up, pos=(1104,267)
64.9671 	EXP 	New trial (rep=0, index=5): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_left'], 'correct': ['pic_right'], 'is_valid': 'invalid', 'trial_all': 6}
64.9827 	EXP 	textFeedback: autoDraw = False
64.9827 	EXP 	textFeedback: autoDraw = False
64.9827 	EXP 	text: autoDraw = True
65.4915 	EXP 	text: autoDraw = False
65.4915 	EXP 	text: autoDraw = False
65.4915 	EXP 	pic_cue: image = 'images/m1.jpg'
65.4915 	EXP 	pic_left: image = 'images/round.jpg'
65.4915 	EXP 	pic_right: image = 'images/squared.jpg'
65.4915 	EXP 	pic_cue: autoDraw = True
65.4915 	EXP 	pic_left: autoDraw = True
65.4915 	EXP 	pic_right: autoDraw = True
66.9018 	DATA 	Mouse: Left button down, pos=(1127,260)
66.9159 	EXP 	pic_cue: autoDraw = False
66.9159 	EXP 	pic_left: autoDraw = False
66.9159 	EXP 	pic_right: autoDraw = False
66.9159 	EXP 	textFeedback: text = '-1'
66.9159 	EXP 	textFeedback: autoDraw = True
67.0186 	DATA 	Mouse:  Left button up, pos=(1127,260)
68.9021 	EXP 	New trial (rep=0, index=6): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_left'], 'correct': ['pic_left'], 'is_valid': 'valid', 'trial_all': 7}
68.9162 	EXP 	textFeedback: autoDraw = False
68.9162 	EXP 	textFeedback: autoDraw = False
68.9162 	EXP 	text: autoDraw = True
69.4321 	EXP 	text: autoDraw = False
69.4321 	EXP 	text: autoDraw = False
69.4321 	EXP 	pic_cue: image = 'images/m1.jpg'
69.4321 	EXP 	pic_left: image = 'images/squared.jpg'
69.4321 	EXP 	pic_right: image = 'images/round.jpg'
69.4321 	EXP 	pic_cue: autoDraw = True
69.4321 	EXP 	pic_left: autoDraw = True
69.4321 	EXP 	pic_right: autoDraw = True
84.1349 	DATA 	Mouse: Left button down, pos=(1108,237)
84.1489 	EXP 	pic_cue: autoDraw = False
84.1489 	EXP 	pic_left: autoDraw = False
84.1489 	EXP 	pic_right: autoDraw = False
84.1489 	EXP 	textFeedback: text = '-1'
84.1489 	EXP 	textFeedback: autoDraw = True
84.2362 	DATA 	Mouse:  Left button up, pos=(1108,237)
86.1352 	EXP 	New trial (rep=0, index=7): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 8}
86.1494 	EXP 	textFeedback: autoDraw = False
86.1494 	EXP 	textFeedback: autoDraw = False
86.1494 	EXP 	text: autoDraw = True
86.6662 	EXP 	text: autoDraw = False
86.6662 	EXP 	text: autoDraw = False
86.6662 	EXP 	pic_cue: image = 'images/m1.jpg'
86.6662 	EXP 	pic_left: image = 'images/round.jpg'
86.6662 	EXP 	pic_right: image = 'images/squared.jpg'
86.6662 	EXP 	pic_cue: autoDraw = True
86.6662 	EXP 	pic_left: autoDraw = True
86.6662 	EXP 	pic_right: autoDraw = True
90.1175 	DATA 	Mouse: Left button down, pos=(1127,230)
90.1482 	EXP 	pic_cue: autoDraw = False
90.1482 	EXP 	pic_left: autoDraw = False
90.1482 	EXP 	pic_right: autoDraw = False
90.1482 	EXP 	textFeedback: text = '+1'
90.1482 	EXP 	textFeedback: autoDraw = True
90.2365 	DATA 	Mouse:  Left button up, pos=(1127,230)
92.1351 	EXP 	New trial (rep=0, index=8): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_right'], 'correct': ['pic_left'], 'is_valid': 'invalid', 'trial_all': 9}
92.1492 	EXP 	textFeedback: autoDraw = False
92.1492 	EXP 	textFeedback: autoDraw = False
92.1492 	EXP 	text: autoDraw = True
92.6816 	EXP 	text: autoDraw = False
92.6816 	EXP 	pic_cue: image = 'images/m1.jpg'
92.6816 	EXP 	pic_left: image = 'images/squared.jpg'
92.6816 	EXP 	pic_right: image = 'images/round.jpg'
92.6816 	EXP 	pic_cue: autoDraw = True
92.6816 	EXP 	pic_left: autoDraw = True
92.6816 	EXP 	pic_right: autoDraw = True
93.7663 	DATA 	Mouse: Left button down, pos=(783,229)
93.7817 	EXP 	pic_cue: autoDraw = False
93.7817 	EXP 	pic_left: autoDraw = False
93.7817 	EXP 	pic_right: autoDraw = False
93.7817 	EXP 	textFeedback: text = '-1'
93.7817 	EXP 	textFeedback: autoDraw = True
93.8679 	DATA 	Mouse:  Left button up, pos=(783,229)
95.7691 	EXP 	New trial (rep=0, index=9): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_left'], 'correct': ['pic_left'], 'is_valid': 'valid', 'trial_all': 10}
95.7821 	EXP 	textFeedback: autoDraw = False
95.7821 	EXP 	textFeedback: autoDraw = False
95.7821 	EXP 	text: autoDraw = True
96.2984 	EXP 	text: autoDraw = False
96.2984 	EXP 	text: autoDraw = False
96.2984 	EXP 	pic_cue: image = 'images/m1.jpg'
96.2984 	EXP 	pic_left: image = 'images/squared.jpg'
96.2984 	EXP 	pic_right: image = 'images/round.jpg'
96.2984 	EXP 	pic_cue: autoDraw = True
96.2984 	EXP 	pic_left: autoDraw = True
96.2984 	EXP 	pic_right: autoDraw = True
101.2352 	DATA 	Mouse: Left button down, pos=(776,241)
101.2482 	EXP 	pic_cue: autoDraw = False
101.2482 	EXP 	pic_left: autoDraw = False
101.2482 	EXP 	pic_right: autoDraw = False
101.2482 	EXP 	textFeedback: text = '+1'
101.2482 	EXP 	textFeedback: autoDraw = True
101.4032 	DATA 	Mouse:  Left button up, pos=(776,241)
103.2347 	EXP 	New trial (rep=0, index=10): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_left'], 'correct': ['pic_left'], 'is_valid': 'valid', 'trial_all': 11}
103.2492 	EXP 	textFeedback: autoDraw = False
103.2492 	EXP 	textFeedback: autoDraw = False
103.2492 	EXP 	text: autoDraw = True
103.7619 	EXP 	text: autoDraw = False
103.7619 	EXP 	text: autoDraw = False
103.7619 	EXP 	pic_cue: image = 'images/m1.jpg'
103.7619 	EXP 	pic_left: image = 'images/round.jpg'
103.7619 	EXP 	pic_right: image = 'images/squared.jpg'
103.7619 	EXP 	pic_cue: autoDraw = True
103.7619 	EXP 	pic_left: autoDraw = True
103.7619 	EXP 	pic_right: autoDraw = True
104.9514 	DATA 	Mouse: Left button down, pos=(1140,241)
104.9651 	EXP 	pic_cue: autoDraw = False
104.9651 	EXP 	pic_left: autoDraw = False
104.9651 	EXP 	pic_right: autoDraw = False
104.9651 	EXP 	textFeedback: text = '-1'
104.9651 	EXP 	textFeedback: autoDraw = True
105.0361 	DATA 	Mouse:  Left button up, pos=(1140,241)
106.9499 	EXP 	New trial (rep=0, index=11): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_right'], 'correct': ['pic_left'], 'is_valid': 'invalid', 'trial_all': 12}
106.9671 	EXP 	textFeedback: autoDraw = False
106.9671 	EXP 	textFeedback: autoDraw = False
106.9671 	EXP 	text: autoDraw = True
107.4787 	EXP 	text: autoDraw = False
107.4787 	EXP 	text: autoDraw = False
107.4787 	EXP 	pic_cue: image = 'images/m1.jpg'
107.4787 	EXP 	pic_left: image = 'images/round.jpg'
107.4787 	EXP 	pic_right: image = 'images/squared.jpg'
107.4787 	EXP 	pic_cue: autoDraw = True
107.4787 	EXP 	pic_left: autoDraw = True
107.4787 	EXP 	pic_right: autoDraw = True
108.8492 	DATA 	Mouse: Left button down, pos=(1140,241)
108.8652 	EXP 	pic_cue: autoDraw = False
108.8652 	EXP 	pic_left: autoDraw = False
108.8652 	EXP 	pic_right: autoDraw = False
108.8652 	EXP 	textFeedback: text = '+1'
108.8652 	EXP 	textFeedback: autoDraw = True
108.9531 	DATA 	Mouse:  Left button up, pos=(1140,241)
110.8500 	EXP 	New trial (rep=0, index=12): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_left'], 'correct': ['pic_left'], 'is_valid': 'valid', 'trial_all': 13}
110.8672 	EXP 	textFeedback: autoDraw = False
110.8672 	EXP 	textFeedback: autoDraw = False
110.8672 	EXP 	text: autoDraw = True
111.3952 	EXP 	text: autoDraw = False
111.3952 	EXP 	pic_cue: image = 'images/m1.jpg'
111.3952 	EXP 	pic_left: image = 'images/round.jpg'
111.3952 	EXP 	pic_right: image = 'images/squared.jpg'
111.3952 	EXP 	pic_cue: autoDraw = True
111.3952 	EXP 	pic_left: autoDraw = True
111.3952 	EXP 	pic_right: autoDraw = True
112.6345 	DATA 	Mouse: Left button down, pos=(1182,230)
112.6481 	EXP 	pic_cue: autoDraw = False
112.6481 	EXP 	pic_left: autoDraw = False
112.6481 	EXP 	pic_right: autoDraw = False
112.6481 	EXP 	textFeedback: text = '-1'
112.6481 	EXP 	textFeedback: autoDraw = True
112.7347 	DATA 	Mouse:  Left button up, pos=(1182,230)
114.6330 	EXP 	New trial (rep=0, index=13): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 14}
114.6502 	EXP 	textFeedback: autoDraw = False
114.6502 	EXP 	textFeedback: autoDraw = False
114.6502 	EXP 	text: autoDraw = True
115.1809 	EXP 	text: autoDraw = False
115.1809 	EXP 	pic_cue: image = 'images/m1.jpg'
115.1809 	EXP 	pic_left: image = 'images/squared.jpg'
115.1809 	EXP 	pic_right: image = 'images/round.jpg'
115.1809 	EXP 	pic_cue: autoDraw = True
115.1809 	EXP 	pic_left: autoDraw = True
115.1809 	EXP 	pic_right: autoDraw = True
116.1182 	DATA 	Mouse: Left button down, pos=(674,228)
116.1322 	EXP 	pic_cue: autoDraw = False
116.1322 	EXP 	pic_left: autoDraw = False
116.1322 	EXP 	pic_right: autoDraw = False
116.1322 	EXP 	textFeedback: text = '-1'
116.1322 	EXP 	textFeedback: autoDraw = True
116.2179 	DATA 	Mouse:  Left button up, pos=(674,228)
118.1182 	EXP 	New trial (rep=0, index=14): {'cue': 'images/m1.jpg', 'stim_left': 'images/round.jpg', 'stim_right': 'images/squared.jpg', 'feedback': ['pic_left'], 'correct': ['pic_left'], 'is_valid': 'valid', 'trial_all': 15}
118.1323 	EXP 	textFeedback: autoDraw = False
118.1323 	EXP 	textFeedback: autoDraw = False
118.1323 	EXP 	text: autoDraw = True
118.6472 	EXP 	text: autoDraw = False
118.6472 	EXP 	text: autoDraw = False
118.6472 	EXP 	pic_cue: image = 'images/m1.jpg'
118.6472 	EXP 	pic_left: image = 'images/round.jpg'
118.6472 	EXP 	pic_right: image = 'images/squared.jpg'
118.6472 	EXP 	pic_cue: autoDraw = True
118.6472 	EXP 	pic_left: autoDraw = True
118.6472 	EXP 	pic_right: autoDraw = True
129.4177 	DATA 	Mouse: Left button down, pos=(1104,231)
129.4318 	EXP 	pic_cue: autoDraw = False
129.4318 	EXP 	pic_left: autoDraw = False
129.4318 	EXP 	pic_right: autoDraw = False
129.4318 	EXP 	textFeedback: text = '-1'
129.4318 	EXP 	textFeedback: autoDraw = True
129.5361 	DATA 	Mouse:  Left button up, pos=(1104,231)
131.4151 	EXP 	New trial (rep=0, index=15): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 16}
131.4336 	EXP 	textFeedback: autoDraw = False
131.4336 	EXP 	textFeedback: autoDraw = False
131.4336 	EXP 	text: autoDraw = True
131.9489 	EXP 	text: autoDraw = False
131.9489 	EXP 	text: autoDraw = False
131.9489 	EXP 	pic_cue: image = 'images/m1.jpg'
131.9489 	EXP 	pic_left: image = 'images/squared.jpg'
131.9489 	EXP 	pic_right: image = 'images/round.jpg'
131.9489 	EXP 	pic_cue: autoDraw = True
131.9489 	EXP 	pic_left: autoDraw = True
131.9489 	EXP 	pic_right: autoDraw = True
134.2513 	DATA 	Mouse: Left button down, pos=(1099,227)
134.2643 	EXP 	pic_cue: autoDraw = False
134.2643 	EXP 	pic_left: autoDraw = False
134.2643 	EXP 	pic_right: autoDraw = False
134.2643 	EXP 	textFeedback: text = '+1'
134.2643 	EXP 	textFeedback: autoDraw = True
134.3529 	DATA 	Mouse:  Left button up, pos=(1099,227)
136.2494 	EXP 	New trial (rep=0, index=16): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 17}
136.2669 	EXP 	textFeedback: autoDraw = False
136.2669 	EXP 	textFeedback: autoDraw = False
136.2669 	EXP 	text: autoDraw = True
136.7800 	EXP 	text: autoDraw = False
136.7800 	EXP 	text: autoDraw = False
136.7800 	EXP 	pic_cue: image = 'images/m1.jpg'
136.7800 	EXP 	pic_left: image = 'images/squared.jpg'
136.7800 	EXP 	pic_right: image = 'images/round.jpg'
136.7800 	EXP 	pic_cue: autoDraw = True
136.7800 	EXP 	pic_left: autoDraw = True
136.7800 	EXP 	pic_right: autoDraw = True
138.3189 	DATA 	Mouse: Left button down, pos=(1099,227)
138.3311 	EXP 	pic_cue: autoDraw = False
138.3311 	EXP 	pic_left: autoDraw = False
138.3311 	EXP 	pic_right: autoDraw = False
138.3311 	EXP 	textFeedback: text = '+1'
138.3311 	EXP 	textFeedback: autoDraw = True
138.4174 	DATA 	Mouse:  Left button up, pos=(1099,227)
140.3180 	EXP 	New trial (rep=0, index=17): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_left'], 'correct': ['pic_right'], 'is_valid': 'invalid', 'trial_all': 18}
140.3321 	EXP 	textFeedback: autoDraw = False
140.3321 	EXP 	textFeedback: autoDraw = False
140.3321 	EXP 	text: autoDraw = True
140.8446 	EXP 	text: autoDraw = False
140.8446 	EXP 	text: autoDraw = False
140.8446 	EXP 	pic_cue: image = 'images/m1.jpg'
140.8446 	EXP 	pic_left: image = 'images/squared.jpg'
140.8446 	EXP 	pic_right: image = 'images/round.jpg'
140.8446 	EXP 	pic_cue: autoDraw = True
140.8446 	EXP 	pic_left: autoDraw = True
140.8446 	EXP 	pic_right: autoDraw = True
141.5162 	DATA 	Mouse: Left button down, pos=(1099,227)
141.5320 	EXP 	pic_cue: autoDraw = False
141.5320 	EXP 	pic_left: autoDraw = False
141.5320 	EXP 	pic_right: autoDraw = False
141.5320 	EXP 	textFeedback: text = '-1'
141.5320 	EXP 	textFeedback: autoDraw = True
141.6360 	DATA 	Mouse:  Left button up, pos=(1099,227)
143.5180 	EXP 	New trial (rep=0, index=18): {'cue': 'images/m1.jpg', 'stim_left': 'images/squared.jpg', 'stim_right': 'images/round.jpg', 'feedback': ['pic_right'], 'correct': ['pic_right'], 'is_valid': 'valid', 'trial_all': 19}
143.5321 	EXP 	textFeedback: autoDraw = False
143.5321 	EXP 	textFeedback: autoDraw = False
143.5321 	EXP 	text: autoDraw = True
144.0456 	EXP 	text: autoDraw = False
144.0456 	EXP 	text: autoDraw = False
144.0456 	EXP 	pic_cue: image = 'images/m1.jpg'
144.0456 	EXP 	pic_left: image = 'images/squared.jpg'
144.0456 	EXP 	pic_right: image = 'images/round.jpg'
144.0456 	EXP 	pic_cue: autoDraw = True
144.0456 	EXP 	pic_left: autoDraw = True
144.0456 	EXP 	pic_right: autoDraw = True
144.5163 	DATA 	Mouse: Left button down, pos=(1099,227)
144.5314 	EXP 	pic_cue: autoDraw = False
144.5314 	EXP 	pic_left: autoDraw = False
144.5314 	EXP 	pic_right: autoDraw = False
144.5314 	EXP 	textFeedback: text = '+1'
